task_id,model_name,split,label,entry_point,libs,meta_parse_error,classical_loc,classical_cyclomatic_complexity,classical_max_nesting_depth,ast_if_count,ast_for_count,ast_while_count,ast_try_count,ast_except_count,ast_return_count,ast_import_count,ast_has_error_handling,align_lib_coverage,align_missing_libs,align_length_ratio,smell_hardcoded_return_funcs,smell_is_very_short,logreg_prob,logreg_pred,lgbm_prob,lgbm_pred
BigCodeBench/1086,Yi_1.5_34B_Chat,instruct,1,task_func,"['pandas', 'numpy', 'random', 'string']",0,20,5,1,0,1,0,0,0,3,4,0,0.5,2,1.6722,0,0,0.3719441412647147,0,0.3325059271092711,0
BigCodeBench/1087,Yi_1.5_34B_Chat,instruct,1,task_func,"['numpy', 'matplotlib', 'scipy']",0,23,2,1,1,0,0,0,0,1,4,0,0.6,2,2.0038,0,0,0.42940132457375907,0,0.40349310043878994,0
BigCodeBench/1092,Yi_1.5_34B_Chat,instruct,1,task_func,"['ast', 'bs4', 'requests']",0,23,6,4,2,1,0,2,2,2,3,1,0.5,1,1.2177,0,0,0.2585330851478123,0,0.2740978659853682,0
BigCodeBench/1111,Yi_1.5_34B_Chat,instruct,1,task_func,"['operator', 'collections', 'itertools']",0,10,3,0,0,0,0,0,0,1,3,0,0.6667,1,1.0123,0,0,0.5344862444065498,1,0.5648408848940506,1
BigCodeBench/1113,Yi_1.5_34B_Chat,instruct,0,task_func,"['csv', 'collections']",0,10,3,3,1,1,0,0,0,1,2,0,0.3333,2,2.5169,0,0,0.607730897412974,1,0.579000367281755,1
BigCodeBench/1127,Yi_1.5_34B_Chat,instruct,0,task_func,"['hashlib', 're', 'os']",0,17,3,3,1,1,0,0,0,1,3,0,1.0,0,1.9466,0,0,0.47244774570646725,0,0.4763031158162521,0
BigCodeBench/4,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['collections', 'itertools']",0,6,1,0,0,0,0,0,0,1,2,0,0.4,3,0.4249,0,0,0.6691202742224809,1,0.7427849783747935,1
BigCodeBench/5,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['math', 'random']",0,9,4,1,0,1,0,0,0,1,2,0,0.3333,2,0.7145,0,0,0.5416545620804767,1,0.5613579058027596,1
BigCodeBench/13,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['subprocess', 'ftplib', 'os']",0,25,6,3,0,1,0,4,4,1,3,1,0.5,1,0.7933,0,0,0.1691485060447477,0,0.26923081548455624,0
BigCodeBench/18,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['glob', 'subprocess', 'random', 'os', 'csv']",0,20,5,2,1,1,0,1,1,3,5,1,0.3333,2,1.2953,0,0,0.276410623936074,0,0.23305442248592484,0
BigCodeBench/32,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['bs4', 'requests']",0,7,2,0,0,0,0,0,0,1,2,0,0.5,1,0.6899,0,0,0.6076917886208606,1,0.6689525171287944,1
BigCodeBench/34,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['matplotlib', 're', 'wordcloud']",0,19,2,1,1,0,0,0,0,1,3,0,1.0,0,1.8064,0,0,0.47444911447191346,0,0.41546290715063083,0
BigCodeBench/39,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,16,5,0,0,0,0,0,0,1,3,0,0.6,2,1.0689,0,0,0.4253495681587017,0,0.41294657806218804,0
BigCodeBench/41,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['pandas', 'matplotlib', 'scipy']",0,13,2,1,1,0,0,0,0,1,3,0,0.75,1,1.3971,0,0,0.5601882214006627,1,0.502949590367113,1
BigCodeBench/42,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['pandas', 'matplotlib', 'sklearn']",0,18,2,0,0,0,0,0,0,1,4,0,0.6,2,0.8514,0,0,0.4465858983319307,0,0.43723596484510463,0
BigCodeBench/49,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['pandas', 'datetime', 'matplotlib']",0,13,3,1,1,0,0,0,0,1,3,0,0.6,2,0.5907,0,0,0.5415536899260684,1,0.5074584057224214,1
BigCodeBench/63,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['pandas', 'matplotlib']",0,7,1,0,0,0,0,0,0,1,2,0,0.6667,1,0.8562,0,0,0.6356855234414602,1,0.702023124956244,1
BigCodeBench/65,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['pandas', 'matplotlib']",0,12,1,0,0,0,0,0,0,1,2,0,0.6667,1,0.5363,0,0,0.5687845586403276,1,0.5972456450486491,1
BigCodeBench/76,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['django', 'string', 'random']",0,12,7,1,2,0,0,0,0,1,3,0,0.0,1,1.2104,0,0,0.468953837161292,0,0.5260060341485235,1
BigCodeBench/81,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['flask_restful', 'flask', 'requests']",0,12,1,0,0,0,0,0,0,2,3,0,0.25,3,0.6478,0,0,0.5848464722789681,1,0.5155522645254677,1
BigCodeBench/93,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['pandas', 'numpy', 'matplotlib', 'sklearn']",0,17,4,1,1,0,0,0,0,1,4,0,0.6667,2,1.2907,0,0,0.4553143125673852,0,0.45742151936346814,0
BigCodeBench/94,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,13,1,0,0,0,0,0,0,1,3,0,0.6,2,0.5883,0,0,0.5526611853643961,1,0.5619510545225317,1
BigCodeBench/102,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['pandas', 'sklearn', 'matplotlib', 'seaborn']",0,10,1,0,0,0,0,0,0,1,4,0,0.75,1,0.7564,0,0,0.5606718054166556,1,0.58153309247598,1
BigCodeBench/105,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['pandas', 'matplotlib', 'seaborn']",0,23,3,1,2,0,0,0,0,1,4,0,0.5,2,1.3487,0,0,0.4302196972537599,0,0.4270719701170339,0
BigCodeBench/106,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['pandas', 'matplotlib', 'sklearn']",0,23,5,1,3,0,0,0,0,1,3,0,0.6,2,1.4593,0,0,0.4412219280812906,0,0.4187894603601171,0
BigCodeBench/112,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['pandas', 'matplotlib']",0,14,3,1,2,0,0,0,0,1,2,0,0.5,2,1.3286,0,0,0.5874381314379905,1,0.5016565336503206,1
BigCodeBench/117,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['pandas', 'numpy', 'random']",0,18,8,1,3,0,0,0,0,1,3,0,0.5,2,0.6083,0,0,0.4250854015053548,0,0.47751029341520007,0
BigCodeBench/141,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['statistics', 'pandas', 'numpy']",0,16,4,1,1,1,0,0,0,1,3,0,0.5,2,0.5711,0,0,0.466449706226413,0,0.4565795104975953,0
BigCodeBench/157,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['pandas', 'seaborn']",0,18,3,1,2,0,0,0,0,1,4,0,0.6,2,1.4402,0,0,0.4997482093252621,0,0.4658681312652838,0
BigCodeBench/161,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['pandas', 'datetime', 're']",0,26,5,5,2,1,0,1,1,1,3,1,1.0,0,2.0474,0,0,0.25158185187703686,0,0.3129756620809796,0
BigCodeBench/167,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['pandas', 'random', 'matplotlib']",0,12,3,0,0,0,0,0,0,1,3,0,0.5,2,1.191,0,0,0.5234437083820366,1,0.527509285155308,1
BigCodeBench/177,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['nltk', 'string', 're']",0,19,7,1,2,0,0,0,0,1,5,0,0.5,1,1.8169,0,0,0.36059114265534925,0,0.38060852027847375,0
BigCodeBench/182,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['re', 'sklearn']",0,15,1,0,0,0,0,0,0,1,4,0,1.0,0,1.4538,0,0,0.49147045830526204,0,0.4811473368035874,0
BigCodeBench/189,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['re', 'requests', 'json']",0,12,2,2,0,0,0,1,1,2,3,1,0.6,2,0.6158,0,0,0.43930263521752244,0,0.39311698841716414,0
BigCodeBench/205,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['subprocess', 'multiprocessing']",0,12,3,1,1,0,0,0,0,3,2,0,0.0,1,0.6017,0,0,0.5614444833890625,1,0.4671767705995374,0
BigCodeBench/207,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['re', 'requests']",0,7,1,0,0,0,0,0,0,1,3,0,0.75,1,1.1549,0,0,0.6225049448505081,1,0.6149832779320282,1
BigCodeBench/212,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['operator', 'numpy', 'matplotlib']",0,20,8,1,3,0,0,0,0,1,3,0,0.6667,1,1.8768,0,0,0.4004581774305668,0,0.4098921830933682,0
BigCodeBench/214,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['numpy', 'matplotlib', 'random', 'cv2']",0,13,2,1,1,0,0,0,0,1,4,0,1.0,0,0.8608,0,0,0.5234015728127833,1,0.502949590367113,1
BigCodeBench/216,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['pandas', 'collections', 'json', 'os']",0,13,3,3,1,1,0,0,0,1,3,0,0.6,2,1.6484,0,0,0.5469254645213972,1,0.513128456830709,1
BigCodeBench/223,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['pandas', 'sklearn']",0,25,9,2,4,4,0,0,0,1,2,0,0.5,2,0.9694,0,0,0.3373152311571187,0,0.3032819188978793,0
BigCodeBench/266,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['csv', 'collections', 'os']",0,22,7,3,3,3,0,0,0,3,4,0,0.6667,1,3.2043,0,0,0.3890518553554798,0,0.2849912331842071,0
BigCodeBench/270,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['collections', 're']",0,6,1,0,0,0,0,0,0,1,2,0,1.0,0,0.5269,0,0,0.636162718614284,1,0.6464307124058954,1
BigCodeBench/275,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['numpy', 'itertools']",0,8,2,1,1,0,0,0,0,1,2,0,0.5,2,0.5261,0,0,0.6435900171726782,1,0.614780889668718,1
BigCodeBench/277,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['math', 'random', 'itertools']",0,15,6,3,2,2,0,0,0,2,2,0,0.2,4,1.0175,0,0,0.5233538263392529,1,0.4940953616759327,0
BigCodeBench/279,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['collections', 'random']",0,12,2,1,0,1,0,0,0,1,2,0,0.5,1,0.9331,0,0,0.5379054868526308,1,0.5360930799638628,1
BigCodeBench/286,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['csv', 'collections', 'os']",0,19,5,3,2,2,0,0,0,2,3,0,0.5,2,1.9817,0,0,0.45749572169357855,0,0.36776459087598784,0
BigCodeBench/287,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['json', 'collections', 'os']",0,15,3,3,1,1,0,0,0,1,3,0,0.75,1,1.8422,0,0,0.5089269517568146,1,0.5054018947750385,1
BigCodeBench/290,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['nltk', 'collections', 'os']",0,15,5,3,1,1,0,0,0,1,4,0,0.6667,1,2.0991,0,0,0.4432621219929058,0,0.46072193216227325,0
BigCodeBench/296,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['pandas', 'matplotlib']",0,16,3,1,2,0,0,0,0,2,2,0,0.5,2,0.8203,0,0,0.565975744918634,1,0.4144011003879673,0
BigCodeBench/300,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['pandas', 'matplotlib', 'scipy']",0,17,3,1,1,0,0,0,0,1,3,0,0.6,2,1.0799,0,0,0.49421059058014877,0,0.4706466252100093,0
BigCodeBench/301,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['dateutil', 'math', 'numpy', 'pytz']",0,15,1,0,0,0,0,0,0,1,4,0,0.5,2,1.2336,0,0,0.511320999415569,1,0.5311187243380817,1
BigCodeBench/311,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['random', 'numpy', 'scipy']",0,12,4,1,1,0,0,0,0,1,3,0,1.0,0,1.5143,0,0,0.5169924879358021,1,0.5156696042990774,1
BigCodeBench/313,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['shutil', 'datetime', 're', 'os']",0,22,7,4,5,1,0,0,0,2,4,0,1.0,0,2.526,0,0,0.44867063319325945,0,0.3873928565416601,0
BigCodeBench/314,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['http', 'socket', 'ssl']",0,19,2,2,0,0,0,1,1,1,3,1,0.0,1,2.1758,0,0,0.32737099138839754,0,0.27675779557346375,0
BigCodeBench/317,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['numpy', 're', 'sklearn']",0,12,1,0,0,0,0,0,0,1,3,0,0.6,2,1.7403,0,0,0.5786284456292428,1,0.591232607287635,1
BigCodeBench/323,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['numpy', 'collections', 're', 'sklearn']",0,18,3,1,2,0,0,0,0,1,4,0,0.8,1,1.5557,0,0,0.4885602411962493,0,0.4658681312652838,0
BigCodeBench/329,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['json', 're', 'os']",0,11,2,1,1,0,0,0,0,2,3,0,1.0,0,0.8977,0,0,0.5797598028897787,1,0.43510225465128133,0
BigCodeBench/333,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['random', 'heapq']",0,6,2,0,0,0,0,0,0,1,2,0,1.0,0,0.8119,0,0,0.6172734239709413,1,0.6921806219556343,1
BigCodeBench/335,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['queue', 'collections', 'random']",0,8,2,0,0,0,0,0,0,1,2,0,0.5,1,0.8791,0,0,0.5970624533305156,1,0.620734851217985,1
BigCodeBench/339,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['urllib', 'hmac', 'hashlib', 'json']",0,13,2,1,1,0,0,0,0,1,4,0,0.5,1,1.1213,0,0,0.5309177194342776,1,0.5069108585274897,1
BigCodeBench/349,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['pandas', 'random']",0,13,3,1,1,1,0,0,0,1,2,0,0.5,1,1.5336,0,0,0.5424581735931688,1,0.5095884132083934,1
BigCodeBench/362,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['pandas', 'os']",0,13,3,1,2,0,0,0,0,1,2,0,0.6667,1,1.3606,0,0,0.5876620630557384,1,0.5325734221798216,1
BigCodeBench/364,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['pandas', 'sklearn']",0,32,5,2,3,1,0,0,0,1,3,0,0.5,2,2.5827,0,0,0.3308401564665511,0,0.4114855542805302,0
BigCodeBench/369,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['numpy', 'matplotlib', 'scipy']",0,15,1,0,0,0,0,0,0,1,3,0,0.75,1,1.4584,0,0,0.5224383310477879,1,0.5417135197952896,1
BigCodeBench/372,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['glob', 'docx', 're']",0,11,3,2,0,2,0,0,0,1,3,0,1.0,0,1.7564,0,0,0.5049792630946892,1,0.5125287413577286,1
BigCodeBench/376,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['nltk', 'collections', 're']",0,10,3,0,0,0,0,0,0,1,3,0,1.0,0,0.8959,0,0,0.5242133984925562,1,0.5252307081145524,1
BigCodeBench/384,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['collections', 'itertools', 'random']",0,10,4,0,0,0,0,0,0,1,3,0,0.6667,1,0.5746,0,0,0.5060889163590093,1,0.5469453018757142,1
BigCodeBench/392,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['numpy', 'matplotlib']",0,18,2,1,1,0,0,0,0,1,3,0,0.6667,1,1.0853,0,0,0.4884204776151653,0,0.44388819500593507,0
BigCodeBench/407,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['csv', 'openpyxl', 'os']",0,16,3,2,0,1,0,0,0,1,3,0,0.3333,2,1.6344,0,0,0.46446147261700665,0,0.4618497806373237,0
BigCodeBench/410,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['pandas', 'datetime', 'os']",0,19,4,2,2,0,0,1,1,1,3,1,0.75,1,1.7511,0,0,0.36072451504043995,0,0.35293490591826626,0
BigCodeBench/416,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['pandas', 'seaborn']",0,21,3,1,2,0,0,0,0,3,3,0,0.6667,1,1.4563,0,0,0.484554002131732,0,0.41890318601692117,0
BigCodeBench/418,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['tensorflow', 'matplotlib', 'sklearn']",0,26,1,0,0,0,0,0,0,1,4,0,0.4,3,1.6107,0,0,0.3869435979873557,0,0.48143933060092814,0
BigCodeBench/432,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['scipy', 'seaborn']",0,15,1,0,0,0,0,0,0,1,4,0,0.6667,1,1.4786,0,0,0.5007310833362888,1,0.5417135197952896,1
BigCodeBench/437,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['pickle', 'os']",0,13,1,0,0,0,0,0,0,1,3,0,0.6667,1,1.1176,0,0,0.5427610027673562,1,0.5619510545225317,1
BigCodeBench/440,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['pandas', 'numpy', 'sklearn']",0,14,3,1,1,0,0,0,0,1,3,0,0.75,1,1.0602,0,0,0.5199134160199775,1,0.496347494994385,0
BigCodeBench/442,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['numpy', 'matplotlib', 'sklearn']",0,19,6,1,2,0,0,0,0,1,3,0,0.6,2,1.5865,0,0,0.4378882947503175,0,0.41033213413056396,0
BigCodeBench/450,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['matplotlib', 'scipy', 'sklearn']",0,16,2,1,1,0,0,0,0,2,3,0,0.75,1,0.9454,0,0,0.5258638842206356,1,0.4092571378267819,0
BigCodeBench/451,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['sklearn', 'numpy', 'matplotlib', 'seaborn']",0,15,3,1,2,0,0,0,0,1,4,0,0.6,2,1.1366,0,0,0.5359891534227644,1,0.49690464321936634,0
BigCodeBench/452,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['numpy', 'sklearn']",0,13,1,0,0,0,0,0,0,1,5,0,0.5,2,1.1172,0,0,0.5167563634326775,1,0.5316635123027388,1
BigCodeBench/458,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['pandas', 're', 'json']",0,16,8,4,3,2,0,0,0,1,3,0,0.5,3,0.6153,0,0,0.4544555489266645,0,0.6231014325289133,1
BigCodeBench/481,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['pandas', 'random', 're']",0,20,2,1,0,1,0,0,0,1,3,0,1.0,0,1.5473,0,0,0.415449632671215,0,0.39106265218289304,0
BigCodeBench/490,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['xmltodict', 'json']",0,8,1,1,0,0,0,0,0,1,2,0,0.5,1,0.7,0,0,0.6186426726949266,1,0.6561463339895157,1
BigCodeBench/491,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['datetime', 'random', 'matplotlib']",0,26,10,2,2,3,0,0,0,1,3,0,0.6667,1,1.967,0,0,0.2408915772238443,0,0.302967479156596,0
BigCodeBench/492,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['pandas', 'datetime', 'random']",0,25,9,2,3,2,0,0,0,1,3,0,0.4,3,1.6707,0,0,0.3260721998714167,0,0.37660827198937114,0
BigCodeBench/499,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['io', 'csv', 'xlwt', 'os']",0,14,2,1,0,1,0,0,0,1,4,0,0.5,1,1.0403,0,0,0.4732218854268785,0,0.4912840781288187,0
BigCodeBench/507,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['pandas', 'numpy']",0,16,2,1,1,0,0,0,0,1,2,0,1.0,0,0.7475,0,0,0.5218264974426934,1,0.4920218198469249,0
BigCodeBench/510,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['difflib', 'gzip']",0,9,1,1,0,0,0,0,0,1,2,0,0.0,1,0.8636,0,0,0.5951358908120973,1,0.6143490992711613,1
BigCodeBench/521,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['pandas', 'matplotlib']",0,18,1,0,0,0,0,0,0,1,2,0,0.5,2,0.9076,0,0,0.5073122672448673,1,0.4734040602216408,0
BigCodeBench/523,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['pandas', 'matplotlib']",0,22,6,3,2,3,0,0,0,2,2,0,0.6667,1,1.7706,0,0,0.3907461307307311,0,0.31262895426492376,0
BigCodeBench/525,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['collections', 'numpy', 'matplotlib', 'json']",0,23,4,2,0,3,0,0,0,1,4,0,0.6667,2,1.6444,0,0,0.32654989929103845,0,0.2794160545465703,0
BigCodeBench/528,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['pandas', 'csv', 'collections', 'matplotlib']",0,18,5,1,1,0,0,0,0,1,4,0,0.75,1,1.3822,0,0,0.4050969938990006,0,0.40024563801365104,0
BigCodeBench/533,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['secrets', 'base64', 'hashlib', 'numpy']",0,19,4,2,1,0,0,1,1,1,4,1,0.5,1,1.0505,0,0,0.29997123725867336,0,0.27974167869057476,0
BigCodeBench/534,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['base64', 'numpy', 'cryptography']",0,27,1,0,0,0,0,0,0,1,6,0,1.0,0,1.6193,0,0,0.3055707031294042,0,0.38541218871762756,0
BigCodeBench/535,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['sqlite3', 'numpy', 'random']",0,36,4,1,2,1,0,0,0,1,3,0,0.3333,2,1.4972,0,0,0.26256441843631706,0,0.4108137248748215,0
BigCodeBench/543,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['base64', 'os']",0,8,1,0,0,0,0,0,0,1,2,0,0.5,1,1.1282,0,0,0.6220885217185668,1,0.6561463339895157,1
BigCodeBench/549,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['pandas', 'base64']",0,8,1,0,0,0,0,0,0,1,2,0,0.5,1,0.9616,0,0,0.6202956592705063,1,0.6561463339895157,1
BigCodeBench/555,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['pandas', 'numpy', 'matplotlib', 'scipy']",0,18,4,1,2,0,0,0,0,1,4,0,0.8,1,1.5691,0,0,0.4653196650745383,0,0.45266247872274334,0
BigCodeBench/560,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['pandas', 'datetime', 'matplotlib']",0,11,1,0,0,0,0,0,0,1,3,0,0.75,1,1.1163,0,0,0.571089738268855,1,0.5775946761252148,1
BigCodeBench/564,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['pytz', 'ctypes', 'os', 'datetime']",0,20,2,2,0,0,0,1,1,2,4,1,0.6667,1,1.3956,0,0,0.3152374432912975,0,0.2693107828418605,0
BigCodeBench/571,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['pandas', 'inspect']",0,31,10,2,3,1,0,1,1,1,3,1,0.5,1,1.853,0,0,0.15549700956702153,0,0.32222971405022044,0
BigCodeBench/578,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['unicodedata', 'requests']",0,21,5,2,1,1,0,1,2,1,2,1,0.5,1,1.1229,0,0,0.28837925507196394,0,0.24392553392840774,0
BigCodeBench/606,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['pandas', 'scipy']",0,7,1,0,0,0,0,0,0,1,2,0,0.6667,1,1.7984,0,0,0.6456050496739636,1,0.7195400467311512,1
BigCodeBench/617,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['pandas', 'random', 'matplotlib', 're']",0,18,7,1,1,0,0,0,0,1,4,0,0.75,1,1.0434,0,0,0.3572439002749381,0,0.3914769697395274,0
BigCodeBench/621,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['matplotlib', 'numpy', 'itertools', 'sklearn']",0,17,1,0,0,0,0,0,0,1,4,0,0.8,1,1.739,0,0,0.4807341482778493,0,0.46472383098180803,0
BigCodeBench/622,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['matplotlib', 'numpy', 'itertools', 'scipy']",0,15,1,0,0,0,0,0,0,1,4,0,1.0,0,1.6498,0,0,0.4937108688595064,0,0.4957929792728391,0
BigCodeBench/628,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['math', 'random', 'matplotlib']",0,15,2,0,0,0,0,0,0,1,3,0,0.6667,1,1.4161,0,0,0.4963147579833865,0,0.48680628533463993,0
BigCodeBench/633,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['nltk', 're']",0,10,3,0,0,0,0,0,0,1,3,0,1.0,0,1.0234,0,0,0.5256675029403591,1,0.5252307081145524,1
BigCodeBench/641,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['pandas', 're', 'os']",0,13,4,3,1,2,0,0,0,1,3,0,1.0,0,1.395,0,0,0.4865471112935238,0,0.507248431059433,1
BigCodeBench/642,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['hashlib', 're', 'binascii']",0,16,4,4,1,2,0,0,0,1,4,0,1.0,0,1.286,0,0,0.4275293271565669,0,0.47078666026981214,0
BigCodeBench/654,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,15,1,0,0,0,0,0,0,2,3,0,0.75,1,2.2028,0,0,0.5412148322508756,1,0.48566206463352113,0
BigCodeBench/665,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['shutil', 'itertools', 'fnmatch', 'os']",0,19,6,3,2,3,0,0,0,2,3,0,0.3333,2,3.0423,0,0,0.43290638505227547,0,0.30604237715900345,0
BigCodeBench/667,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['collections', 'heapq']",0,8,1,0,0,0,0,0,0,1,2,0,0.3333,2,1.2034,0,0,0.6353952734012825,1,0.6627843723276234,1
BigCodeBench/669,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['math', 'itertools']",0,23,9,2,4,3,0,0,0,1,2,0,0.6667,1,3.3156,0,0,0.3825183796762743,0,0.3175953019052398,0
BigCodeBench/672,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['csv', 'sys']",0,13,1,1,0,0,0,0,0,1,2,0,0.5,1,1.5359,0,0,0.5638633568647285,1,0.5668207896063214,1
BigCodeBench/675,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['random', 'os']",0,14,3,2,1,1,0,0,0,1,3,0,0.5,1,1.8743,0,0,0.5146857060953238,1,0.49746189381586703,0
BigCodeBench/685,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['collections', 'itertools']",0,6,1,0,0,0,0,0,0,1,2,0,0.6667,1,0.5994,0,0,0.6451928598906512,1,0.7370970728865549,1
BigCodeBench/687,DeepSeek_Coder_33B_Instruct,instruct,0,task_func,"['numpy', 'scipy']",0,7,3,0,0,0,0,0,0,1,2,0,0.5,2,0.9316,0,0,0.6049482738399649,1,0.6689525171287944,1
BigCodeBench/689,DeepSeek_Coder_33B_Instruct,instruct,1,task_func,"['numpy', 'scipy']",0,14,2,1,0,1,0,0,0,1,3,0,1.0,0,0.9785,0,0,0.4876777192190967,0,0.49183158227480944,0
