task_id,model_name,split,label,entry_point,libs,meta_parse_error,classical_loc,classical_cyclomatic_complexity,classical_max_nesting_depth,ast_if_count,ast_for_count,ast_while_count,ast_try_count,ast_except_count,ast_return_count,ast_import_count,ast_has_error_handling,align_lib_coverage,align_missing_libs,align_length_ratio,smell_hardcoded_return_funcs,smell_placeholder_hits,smell_is_very_short,smell_relative_length,logreg_prob,logreg_pred,lgbm_prob,lgbm_pred,rf_prob,rf_pred
BigCodeBench/622,Granite_Code_34B_Instruct,instruct,1,task_func,"['matplotlib', 'numpy', 'itertools', 'scipy']",0,12,1,0,0,0,0,0,0,1,4,0,1.0,0,1.3016,0,0,0,0.75,0.45859001403545313,0,0.44644953716985347,0,0.4611539671219767,0
BigCodeBench/628,Granite_Code_34B_Instruct,instruct,1,task_func,"['math', 'random', 'matplotlib']",0,15,3,0,0,0,0,0,0,1,3,0,1.0,0,2.3647,0,0,0,1.0,0.4279455392632824,0,0.4316033172057891,0,0.5350456081604278,1
BigCodeBench/633,Granite_Code_34B_Instruct,instruct,0,task_func,"['nltk', 're']",0,13,5,2,1,1,0,0,0,1,2,0,1.0,0,1.1025,0,0,0,1.3,0.38253831941493077,0,0.40170119910207447,0,0.5359150068015807,1
BigCodeBench/641,Granite_Code_34B_Instruct,instruct,1,task_func,"['pandas', 're', 'os']",0,13,4,3,1,2,0,0,0,1,3,0,1.0,0,1.3434,0,0,0,1.0833,0.48478980488827567,0,0.4283903225849384,0,0.5529163385261642,1
BigCodeBench/642,Granite_Code_34B_Instruct,instruct,1,task_func,"['hashlib', 're', 'binascii']",0,14,4,4,1,2,0,0,0,1,3,0,0.6667,1,1.8079,0,0,0,0.9333,0.4581220178649383,0,0.4663687666219801,0,0.5392686650037875,1
BigCodeBench/654,Granite_Code_34B_Instruct,instruct,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,21,1,0,0,0,0,0,0,2,3,0,1.0,0,3.2419,0,0,0,1.1351,0.37598706981709373,0,0.3851442506476305,0,0.41634085843908075,0
BigCodeBench/665,Granite_Code_34B_Instruct,instruct,1,task_func,"['shutil', 'itertools', 'fnmatch', 'os']",0,10,3,2,0,2,0,0,0,1,3,0,0.75,1,1.5212,0,0,0,0.7143,0.3946262428591523,0,0.3316657322323714,0,0.37172620388165234,0
BigCodeBench/667,Granite_Code_34B_Instruct,instruct,0,task_func,"['collections', 'heapq']",0,9,4,2,1,1,0,0,0,1,2,0,1.0,0,1.5729,0,0,0,1.2857,0.6691021638888267,1,0.5656024598790209,1,0.5722093829605829,1
BigCodeBench/669,Granite_Code_34B_Instruct,instruct,1,task_func,"['math', 'itertools']",0,7,3,1,0,1,0,0,0,1,2,0,1.0,0,1.4844,0,0,0,0.6364,0.5884155460611238,1,0.5002966287216961,1,0.4481773713775457,0
BigCodeBench/672,Granite_Code_34B_Instruct,instruct,1,task_func,"['csv', 'sys']",0,14,2,2,0,1,0,0,0,0,2,0,1.0,0,1.2305,0,0,0,1.2727,0.4379487247963229,0,0.38693424898537515,0,0.5034498942136947,1
BigCodeBench/675,Granite_Code_34B_Instruct,instruct,0,task_func,"['random', 'os']",0,17,4,2,1,2,0,0,0,0,3,0,1.0,0,1.9891,0,0,0,1.2143,0.579360988571876,1,0.5793564468024142,1,0.4371006801316602,0
BigCodeBench/685,Granite_Code_34B_Instruct,instruct,1,task_func,"['collections', 'itertools']",0,5,1,0,0,0,0,0,0,1,2,0,1.0,0,1.163,0,0,0,1.0,0.6511783988374567,1,0.7538757295136012,1,0.7794660140962261,1
BigCodeBench/687,Granite_Code_34B_Instruct,instruct,0,task_func,"['numpy', 'scipy']",0,6,3,0,0,0,0,0,0,1,2,0,1.0,0,1.3441,0,0,0,0.8571,0.6083624639359113,1,0.6674099290264882,1,0.6675431558712274,1
BigCodeBench/689,Granite_Code_34B_Instruct,instruct,1,task_func,"['numpy', 'scipy']",0,8,2,1,0,1,0,0,0,1,2,0,1.0,0,1.2984,0,0,0,0.8889,0.5612231698777851,1,0.663737525414161,1,0.5693671762930699,1
BigCodeBench/706,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'sklearn']",0,13,1,0,0,0,0,0,0,1,4,0,1.0,0,1.1447,0,0,0,0.9286,0.6732861190854607,1,0.5416595668167876,1,0.5508561085590279,1
BigCodeBench/718,Granite_Code_34B_Instruct,instruct,0,task_func,"['re', 'numpy', 'scipy']",0,10,2,1,1,0,0,0,0,2,3,0,1.0,0,1.4096,0,0,0,0.9091,0.4500232112318605,0,0.432579658447016,0,0.488292972910177,0
BigCodeBench/721,Granite_Code_34B_Instruct,instruct,0,task_func,"['csv', 'collections', 'os']",0,14,3,2,1,1,0,0,0,2,3,0,1.0,0,0.7518,0,0,0,1.0,0.43481479312529986,0,0.40952488833546274,0,0.44826181461106374,0
BigCodeBench/730,Granite_Code_34B_Instruct,instruct,0,task_func,"['pickle', 'os']",0,11,1,1,0,0,0,0,0,1,3,0,1.0,0,1.4867,0,0,0,1.0,0.6225600018336431,1,0.6831327436409939,1,0.61052411853813,1
BigCodeBench/732,Granite_Code_34B_Instruct,instruct,1,task_func,"['nltk', 'collections', 'string', 're']",0,10,2,0,0,0,0,0,0,1,4,0,1.0,0,0.7406,0,0,0,0.9091,0.3760913311091975,0,0.5396860445289174,1,0.582323840628023,1
BigCodeBench/735,Granite_Code_34B_Instruct,instruct,1,task_func,"['numpy', 'itertools']",0,7,1,0,0,0,0,0,0,1,2,0,1.0,0,1.4366,0,0,0,1.0,0.6188666085518535,1,0.7550429279045183,1,0.7682695563454902,1
BigCodeBench/749,Granite_Code_34B_Instruct,instruct,1,task_func,"['numpy', 'sklearn']",0,8,1,0,0,0,0,0,0,1,2,0,1.0,0,0.9802,0,0,0,1.1429,0.6549067890858737,1,0.5431641677677126,1,0.7069200405006019,1
BigCodeBench/752,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'numpy', 'sklearn']",0,21,7,1,6,0,0,0,0,1,4,0,1.0,0,0.9183,0,0,0,0.875,0.5596921994012393,1,0.6084372609100797,1,0.30972809144021424,0
BigCodeBench/760,Granite_Code_34B_Instruct,instruct,1,task_func,"['pandas', 'numpy', 'codecs', 're', 'datetime']",0,18,2,1,1,0,0,0,0,1,5,0,1.0,0,0.6944,0,0,0,0.8372,0.3737338836481573,0,0.28501152130665985,0,0.37534632846807064,0
BigCodeBench/763,Granite_Code_34B_Instruct,instruct,0,task_func,"['collections', 'csv', 'numpy', 'json']",0,23,5,2,0,4,0,0,0,1,4,0,1.0,0,2.2364,0,0,0,1.0455,0.25830232514160945,0,0.3054288061552252,0,0.2543654925278443,0
BigCodeBench/779,Granite_Code_34B_Instruct,instruct,0,task_func,"['shutil', 'os']",0,13,3,2,0,0,0,1,1,2,2,1,1.0,0,1.322,1,0,0,0.6047,0.2614339432470638,0,0.24397855674716315,0,0.3360661858909571,0
BigCodeBench/788,Granite_Code_34B_Instruct,instruct,1,task_func,"['scipy', 'heapq']",0,11,4,1,2,0,0,0,0,1,2,0,1.0,0,1.6152,0,0,0,0.7333,0.5590200096822961,1,0.3478097780770912,0,0.44861863717551775,0
BigCodeBench/809,Granite_Code_34B_Instruct,instruct,0,task_func,"['numpy', 'sklearn']",0,11,3,2,1,1,0,0,0,1,2,0,1.0,0,0.6053,0,0,0,1.0,0.5348853531573229,1,0.6229594159088923,1,0.561007157749895,1
BigCodeBench/820,Granite_Code_34B_Instruct,instruct,1,task_func,"['random', 'string']",0,11,5,1,1,1,0,0,0,1,2,0,1.0,0,1.6183,0,0,0,1.0,0.4228740830285096,0,0.5250526464429887,1,0.5570662840023803,1
BigCodeBench/821,Granite_Code_34B_Instruct,instruct,0,task_func,"['threading', 'time']",0,15,3,1,0,2,0,0,0,1,2,0,1.0,0,0.834,0,0,0,1.0,0.5572497458833747,1,0.5689316465210038,1,0.5225645143126236,1
BigCodeBench/828,Granite_Code_34B_Instruct,instruct,1,task_func,"['shutil', 'errno', 'os']",0,14,3,3,1,0,0,1,1,1,3,1,1.0,0,1.315,0,1,0,0.875,0.31831922570645194,0,0.28646436721981344,0,0.2739245194377515,0
BigCodeBench/840,Granite_Code_34B_Instruct,instruct,1,task_func,"['pandas', 'numpy']",0,10,3,1,1,0,0,0,0,1,2,0,1.0,0,1.4659,0,0,0,1.0,0.6304021884646609,1,0.5540946398530987,1,0.5918141462845374,1
BigCodeBench/844,Granite_Code_34B_Instruct,instruct,0,task_func,"['faker', 'csv', 'random']",0,21,4,1,1,1,0,0,0,1,3,0,1.0,0,1.0439,0,0,0,1.05,0.4174336877459923,0,0.4936148947337295,0,0.4257209074783529,0
BigCodeBench/849,Granite_Code_34B_Instruct,instruct,0,task_func,"['nltk', 'collections', 're']",0,10,5,0,0,0,0,0,0,1,3,0,1.0,0,1.5,0,0,0,0.8333,0.30090880723057245,0,0.22525540673520658,0,0.42523653984066784,0
BigCodeBench/851,Granite_Code_34B_Instruct,instruct,0,task_func,"['re', 'textwrap']",0,6,2,0,0,0,0,0,0,1,2,0,1.0,0,1.3396,0,0,0,0.8571,0.5594268376582483,1,0.44693843862321025,0,0.6727396054600884,1
BigCodeBench/861,Granite_Code_34B_Instruct,instruct,1,task_func,"['collections', 'random']",0,13,3,2,0,2,0,0,0,1,2,0,1.0,0,1.4174,0,0,0,1.0833,0.5011742070873264,1,0.618402687302953,1,0.5391833591159384,1
BigCodeBench/862,Granite_Code_34B_Instruct,instruct,0,task_func,"['collections', 'random', 'string']",0,11,3,1,1,1,0,0,0,1,3,0,1.0,0,0.7009,0,0,0,1.0,0.5444516300486602,1,0.4903022093188693,0,0.5535779003943041,1
BigCodeBench/873,Granite_Code_34B_Instruct,instruct,1,task_func,"['csv', 'os']",0,12,3,2,1,1,0,0,0,1,2,0,1.0,0,0.7327,0,0,0,0.9231,0.44723190353135867,0,0.4411857130746146,0,0.5393765056476628,1
BigCodeBench/878,Granite_Code_34B_Instruct,instruct,1,task_func,"['pandas', 'sklearn']",0,16,3,1,2,0,0,0,0,1,4,0,1.0,0,1.5095,0,0,0,0.9412,0.6506111898676645,1,0.6658908233839522,1,0.5232318243019016,1
BigCodeBench/888,Granite_Code_34B_Instruct,instruct,1,task_func,"['pandas', 'os']",0,12,3,1,1,1,0,0,0,2,2,0,1.0,0,1.4696,0,0,0,1.0,0.5462463331655385,1,0.4955324982685327,0,0.5190839707021466,1
BigCodeBench/892,Granite_Code_34B_Instruct,instruct,0,task_func,"['collections', 'random']",0,9,2,1,0,1,0,0,0,1,2,0,1.0,0,1.3434,0,0,0,1.125,0.5694118330991687,1,0.6408713215789169,1,0.5987805861896937,1
BigCodeBench/893,Granite_Code_34B_Instruct,instruct,0,task_func,"['datetime', 're']",0,11,3,2,1,1,0,0,0,1,2,0,1.0,0,0.9894,0,0,0,0.6471,0.3267318234338096,0,0.27773931779885047,0,0.3929065321941043,0
BigCodeBench/908,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'matplotlib', 're', 'os']",0,13,3,2,1,1,0,0,0,1,4,0,1.0,0,1.1138,0,0,0,0.8387,0.41346208918434557,0,0.32148790198391214,0,0.3959307093733392,0
BigCodeBench/910,Granite_Code_34B_Instruct,instruct,0,task_func,"['numpy', 'matplotlib']",0,13,8,1,1,0,0,0,0,1,2,0,1.0,0,0.6606,0,0,0,0.8125,0.44265551609231674,0,0.40449980484867337,0,0.4140757590078057,0
BigCodeBench/919,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'matplotlib']",0,15,2,1,0,1,0,0,0,1,2,0,1.0,0,0.8911,0,0,0,1.0714,0.5107646086941524,1,0.4410551244511463,0,0.5344270957134656,1
BigCodeBench/927,Granite_Code_34B_Instruct,instruct,1,task_func,"['pandas', 'sklearn']",0,8,1,0,0,0,0,0,0,1,2,0,1.0,0,1.1183,0,0,0,1.0,0.6641508914808542,1,0.6192267654686264,1,0.7037994432537039,1
BigCodeBench/930,Granite_Code_34B_Instruct,instruct,0,task_func,"['random', 'string']",0,13,4,1,2,1,0,0,0,2,2,0,1.0,0,0.6039,0,0,0,1.0,0.4176017837558331,0,0.32074365137712446,0,0.5408651755029686,1
BigCodeBench/951,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'numpy', 'random']",0,13,2,0,0,0,0,0,0,1,4,0,1.0,0,1.4168,0,0,0,0.8125,0.43615400962949863,0,0.3344357790348751,0,0.4534988010847427,0
BigCodeBench/961,Granite_Code_34B_Instruct,instruct,1,task_func,"['glob', 'collections', 'os']",0,13,7,1,2,1,0,0,0,1,3,0,1.0,0,1.841,0,0,0,0.9286,0.4856765391402534,0,0.3784249930901124,0,0.5272883591522981,1
BigCodeBench/973,Granite_Code_34B_Instruct,instruct,0,task_func,"['shutil', 'os']",0,18,5,1,2,1,0,0,0,1,2,0,1.0,0,0.7633,0,0,0,1.0,0.532401241539676,1,0.46597459356685356,0,0.509089730520963,1
BigCodeBench/977,Granite_Code_34B_Instruct,instruct,0,task_func,"['numpy', 'matplotlib', 'seaborn']",0,13,6,1,3,0,0,0,0,1,3,0,1.0,0,1.5796,0,0,0,0.6842,0.4392064811477272,0,0.38734704269287,0,0.3857357934348823,0
BigCodeBench/978,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'numpy', 'sklearn']",0,14,3,1,2,0,0,0,0,1,3,0,1.0,0,0.8864,0,0,0,1.0,0.6566475705225834,1,0.6050718747376558,1,0.544209889873961,1
BigCodeBench/979,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'numpy', 'sklearn']",0,18,1,0,0,0,0,0,0,1,3,0,1.0,0,1.2773,0,0,0,0.9,0.48733976881487384,0,0.5955515594428222,1,0.44992247252233464,0
BigCodeBench/995,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'numpy', 'matplotlib', 'os']",0,18,2,1,1,0,0,0,0,1,4,0,1.0,0,1.4533,0,0,0,0.9,0.4007407371108796,0,0.31625195586035043,0,0.42201337300674124,0
BigCodeBench/998,Granite_Code_34B_Instruct,instruct,0,task_func,"['tarfile', 'urllib', 'hashlib', 'os']",0,21,3,4,1,0,0,1,1,3,4,1,1.0,0,1.6568,0,0,0,0.8936,0.25339245659579485,0,0.33991200072104527,0,0.2969429721443854,0
BigCodeBench/1013,Granite_Code_34B_Instruct,instruct,1,task_func,"['csv', 'urllib', 'bs4', 'requests']",0,23,4,2,1,2,0,0,0,1,4,0,1.0,0,1.9853,0,0,0,1.0455,0.19956454832161186,0,0.3092013761305791,0,0.3809006395985268,0
BigCodeBench/1025,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'matplotlib', 'sklearn']",0,13,1,0,0,0,0,0,0,1,3,0,1.0,0,1.8855,0,0,0,0.9286,0.5248210072012316,1,0.5653489251942975,1,0.5774756154286225,1
BigCodeBench/1034,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'numpy']",0,20,5,1,1,0,0,0,0,2,3,0,1.0,0,2.0619,0,0,0,1.0,0.4216214601361321,0,0.37241753672689915,0,0.39290604955832653,0
BigCodeBench/1038,Granite_Code_34B_Instruct,instruct,1,task_func,"['datetime', 'json']",0,11,1,0,0,0,0,0,0,0,2,0,1.0,0,0.9794,0,0,0,1.1,0.5970440237749738,1,0.44641398546176697,0,0.6950870886512545,1
BigCodeBench/1039,Granite_Code_34B_Instruct,instruct,0,task_func,"['hashlib', 'os', 'ssl']",0,22,5,5,2,0,1,1,1,3,3,1,1.0,0,1.2825,0,0,0,1.1,0.4282155756098724,0,0.35054716930934227,0,0.3159240824002813,0
BigCodeBench/1052,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'matplotlib', 'sklearn']",0,30,4,2,1,0,0,1,2,4,3,1,1.0,0,1.7715,0,0,0,0.9375,0.16429552828363544,0,0.3307076476529049,0,0.17658873983139492,0
BigCodeBench/1053,Granite_Code_34B_Instruct,instruct,1,task_func,"['pandas', 'matplotlib', 'sklearn']",0,31,5,2,2,0,0,1,2,3,3,1,1.0,0,0.6986,0,0,0,1.0333,0.19900468587888312,0,0.2946546673510203,0,0.24233289497369587,0
BigCodeBench/1058,Granite_Code_34B_Instruct,instruct,0,task_func,"['matplotlib', 'itertools', 'seaborn']",0,33,3,0,0,0,0,0,0,1,3,0,1.0,0,1.4186,0,0,0,0.9429,0.1799055771861329,0,0.3468957418694294,0,0.40266530014623564,0
BigCodeBench/1059,Granite_Code_34B_Instruct,instruct,1,task_func,"['pandas', 'numpy', 'itertools', 'random']",0,40,3,0,0,0,0,0,0,1,4,0,1.0,0,1.1043,0,0,0,1.2903,0.12270637587232741,0,0.2745553514953342,0,0.4205377103518474,0
BigCodeBench/1064,Granite_Code_34B_Instruct,instruct,0,task_func,"['numpy', 'seaborn']",0,7,1,0,0,0,0,0,0,1,2,0,1.0,0,0.6277,0,0,0,0.6364,0.5542901896503598,1,0.4627699188343035,0,0.5295503144985806,1
BigCodeBench/1070,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'random']",0,13,3,2,0,2,0,0,0,1,2,0,1.0,0,0.8722,0,0,0,1.0833,0.45153774388160944,0,0.4835505135542702,0,0.5396216580816847,1
BigCodeBench/1071,Granite_Code_34B_Instruct,instruct,0,task_func,"['itertools', 'numpy', 'matplotlib', 'random']",0,16,3,2,1,1,0,0,0,1,4,0,1.0,0,0.4917,0,0,0,1.0,0.3811619172686981,0,0.4568163185594646,0,0.5328323227335404,1
BigCodeBench/1081,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'seaborn']",0,15,3,2,1,0,0,1,1,1,2,1,1.0,0,0.4572,0,0,0,0.8824,0.4366310195598597,0,0.46748873608991465,0,0.3344420846331749,0
BigCodeBench/1086,Granite_Code_34B_Instruct,instruct,1,task_func,"['pandas', 'numpy', 'random', 'string']",0,10,3,0,0,0,0,0,0,1,4,0,1.0,0,1.0292,0,0,0,0.7407,0.6117414502474449,1,0.5268162085229247,1,0.40166169938625024,0
BigCodeBench/1087,Granite_Code_34B_Instruct,instruct,1,task_func,"['numpy', 'matplotlib', 'scipy']",0,19,4,1,2,0,0,0,0,1,3,0,1.0,0,2.0266,0,0,0,0.7917,0.3379337723805367,0,0.3473840834668868,0,0.34786405202491566,0
BigCodeBench/1092,Granite_Code_34B_Instruct,instruct,1,task_func,"['ast', 'bs4', 'requests']",0,23,6,4,2,1,0,2,2,2,3,1,1.0,0,2.1637,0,0,0,1.0455,0.17306993646820557,0,0.28364062956535613,0,0.2611308692458293,0
BigCodeBench/1111,Granite_Code_34B_Instruct,instruct,0,task_func,"['operator', 'collections', 'itertools']",0,10,3,0,0,0,0,0,0,1,3,0,1.0,0,0.7994,0,0,0,1.0,0.4747747326839938,0,0.34847392524802245,0,0.5983025041485004,1
BigCodeBench/1113,Granite_Code_34B_Instruct,instruct,0,task_func,"['csv', 'collections']",0,12,3,3,1,1,0,0,0,1,2,0,1.0,0,1.9561,0,0,0,1.0909,0.60871107726565,1,0.6529821783308881,1,0.5696004134038601,1
BigCodeBench/1127,Granite_Code_34B_Instruct,instruct,0,task_func,"['hashlib', 're', 'os']",0,14,3,3,1,1,0,0,0,1,3,0,1.0,0,0.8803,0,0,0,0.9333,0.45970628433963456,0,0.5941070763344098,1,0.5343028334234396,1
BigCodeBench/4,AutoCoder,instruct,1,task_func,"['collections', 'itertools']",0,7,1,0,0,0,0,0,0,1,2,0,1.0,0,0.6054,0,0,0,1.1667,0.6318030768467054,1,0.6018218188493426,1,0.7656741971877004,1
BigCodeBench/5,AutoCoder,instruct,1,task_func,"['math', 'random']",0,6,5,0,0,0,0,0,0,1,2,0,1.0,0,0.8979,0,0,0,0.6,0.5688203651435522,1,0.4992793448823611,0,0.5300664531153001,1
BigCodeBench/13,AutoCoder,instruct,1,task_func,"['subprocess', 'ftplib', 'os']",0,25,6,3,0,1,0,4,4,1,3,1,1.0,0,0.773,0,0,0,1.0417,0.12034243951984687,0,0.13301048532722412,0,0.2503551253313102,0
BigCodeBench/18,AutoCoder,instruct,1,task_func,"['glob', 'subprocess', 'random', 'os', 'csv']",0,22,5,3,2,1,0,1,1,4,5,1,1.0,0,1.3451,0,0,0,0.9565,0.17849209191711096,0,0.10591615198463089,0,0.37070368218542354,0
BigCodeBench/32,AutoCoder,instruct,0,task_func,"['bs4', 'requests']",0,14,3,2,1,0,0,1,1,3,2,1,1.0,0,1.2058,0,0,0,1.0,0.34559261750517256,0,0.36556476015873757,0,0.3779140752334956,0
BigCodeBench/34,AutoCoder,instruct,1,task_func,"['matplotlib', 're', 'wordcloud']",0,13,2,1,1,0,0,0,0,1,3,0,1.0,0,1.1697,0,0,0,1.0,0.35890169434139,0,0.2722737911582761,0,0.5508482943664706,1
BigCodeBench/39,AutoCoder,instruct,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,17,1,0,0,0,0,0,0,1,3,0,1.0,0,1.189,0,0,0,0.9714,0.3935991269389433,0,0.4051560576075248,0,0.5062903566618234,1
BigCodeBench/41,AutoCoder,instruct,0,task_func,"['pandas', 'matplotlib', 'scipy']",0,12,1,0,0,0,0,0,0,1,3,0,1.0,0,1.1523,0,0,0,1.0,0.4815935890922709,0,0.6376817871473928,1,0.6138101437316166,1
BigCodeBench/42,AutoCoder,instruct,0,task_func,"['pandas', 'matplotlib', 'sklearn']",0,16,2,0,0,0,0,0,0,1,4,0,1.0,0,0.6444,0,0,0,1.0,0.5327198286193031,1,0.5236533436888554,1,0.501439952201022,1
BigCodeBench/49,AutoCoder,instruct,0,task_func,"['pandas', 'datetime', 'matplotlib']",0,12,3,1,1,0,0,0,0,1,3,0,1.0,0,0.6155,0,0,0,0.8571,0.45430749012050836,0,0.48620814939317575,0,0.47096944296781834,0
BigCodeBench/63,AutoCoder,instruct,0,task_func,"['pandas', 'matplotlib']",0,9,1,0,0,0,0,0,0,1,2,0,1.0,0,0.8147,0,0,0,1.0,0.5058040058048806,1,0.46085378552546413,0,0.683338633118725,1
BigCodeBench/65,AutoCoder,instruct,0,task_func,"['pandas', 'matplotlib']",0,13,1,0,0,0,0,0,0,1,2,0,1.0,0,0.5758,0,0,0,1.0,0.395238865679125,0,0.3332456678488442,0,0.650591036416713,1
BigCodeBench/76,AutoCoder,instruct,1,task_func,"['django', 'string', 'random']",0,12,6,1,2,0,0,0,0,1,3,0,1.0,0,1.1675,0,0,0,1.0,0.556576644887656,1,0.5134921114717976,1,0.5477108875658808,1
BigCodeBench/81,AutoCoder,instruct,0,task_func,"['flask_restful', 'flask', 'requests']",0,12,1,0,0,0,0,0,0,2,3,0,1.0,0,0.6478,0,0,0,1.0,0.5533539852293129,1,0.6216049164031987,1,0.606562268920118,1
BigCodeBench/93,AutoCoder,instruct,0,task_func,"['pandas', 'numpy', 'matplotlib', 'sklearn']",0,16,4,1,1,0,0,0,0,1,4,0,1.0,0,1.2043,0,0,0,1.0,0.6021249833840829,1,0.6009019493768326,1,0.5147479386588231,1
BigCodeBench/94,AutoCoder,instruct,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,12,1,0,0,0,0,0,0,1,3,0,1.0,0,0.6139,0,0,0,0.8571,0.5679774261312436,1,0.656831755598564,1,0.565897602772619,1
BigCodeBench/102,AutoCoder,instruct,0,task_func,"['pandas', 'sklearn', 'matplotlib', 'seaborn']",0,10,1,0,0,0,0,0,0,1,4,0,1.0,0,0.6375,0,0,0,0.9091,0.5262302145206145,1,0.5621688774526825,1,0.591724674166504,1
BigCodeBench/105,AutoCoder,instruct,0,task_func,"['pandas', 'matplotlib', 'seaborn']",0,18,4,1,3,0,0,0,0,1,3,0,1.0,0,0.9444,0,0,0,0.9474,0.4428941295642717,0,0.47476179313134953,0,0.4889017996105226,0
BigCodeBench/106,AutoCoder,instruct,1,task_func,"['pandas', 'matplotlib', 'sklearn']",0,28,5,1,3,0,0,0,0,1,4,0,1.0,0,1.6446,0,0,0,1.1667,0.321311476163371,0,0.3718230693536285,0,0.4228521192163041,0
BigCodeBench/112,AutoCoder,instruct,0,task_func,"['pandas', 'matplotlib']",0,11,3,1,2,0,0,0,0,1,2,0,1.0,0,0.6619,0,0,0,0.9167,0.5799557296548152,1,0.5577469813984884,1,0.5487004523189031,1
BigCodeBench/117,AutoCoder,instruct,0,task_func,"['pandas', 'numpy', 'random']",0,18,8,1,3,0,0,0,0,1,3,0,1.0,0,0.6076,0,0,0,1.0,0.43187593720687506,0,0.3921261024113552,0,0.482088438694509,0
BigCodeBench/141,AutoCoder,instruct,1,task_func,"['statistics', 'pandas', 'numpy']",0,15,4,1,1,1,0,0,0,1,3,0,1.0,0,0.5772,0,0,0,1.0,0.3173532781952789,0,0.5424882413531426,1,0.5361797017311281,1
BigCodeBench/157,AutoCoder,instruct,0,task_func,"['pandas', 'seaborn']",0,15,7,1,2,0,0,0,0,1,4,0,1.0,0,1.3333,0,0,0,1.0,0.3760245757194711,0,0.3777557500211672,0,0.516061434047501,1
BigCodeBench/161,AutoCoder,instruct,0,task_func,"['pandas', 'datetime', 're']",0,19,4,3,2,1,0,0,0,1,3,0,1.0,0,1.3884,0,0,0,0.8261,0.2583018461900757,0,0.25818281793786724,0,0.33058370703098333,0
BigCodeBench/167,AutoCoder,instruct,1,task_func,"['pandas', 'random', 'matplotlib']",0,12,3,0,0,0,0,0,0,1,3,0,1.0,0,1.1329,0,0,0,1.0,0.5512107755563425,1,0.5992970323827116,1,0.5631093489905593,1
BigCodeBench/177,AutoCoder,instruct,0,task_func,"['nltk', 'string', 're']",0,17,5,1,2,0,0,0,0,2,3,0,0.3333,2,1.4648,0,0,0,1.0,0.34549491881895644,0,0.2938647646119171,0,0.38830793783694867,0
BigCodeBench/182,AutoCoder,instruct,0,task_func,"['re', 'sklearn']",0,9,1,0,0,0,0,0,0,1,3,0,1.0,0,0.948,0,0,0,0.8182,0.5616724079450723,1,0.3128065355318469,0,0.49858220946440535,0
BigCodeBench/189,AutoCoder,instruct,0,task_func,"['re', 'requests', 'json']",0,12,2,2,0,0,0,1,1,2,3,1,1.0,0,0.5961,0,0,0,0.9231,0.4168793199987685,0,0.5567447552999841,1,0.38968884302644996,0
BigCodeBench/205,AutoCoder,instruct,0,task_func,"['subprocess', 'multiprocessing']",0,12,3,1,1,0,0,0,0,3,2,0,1.0,0,0.5661,0,0,0,1.0,0.3687031538406136,0,0.23717283172337242,0,0.5323057213739221,1
BigCodeBench/207,AutoCoder,instruct,1,task_func,"['re', 'requests']",0,6,1,0,0,0,0,0,0,1,2,0,1.0,0,1.1145,0,0,0,0.6,0.5363479139251213,1,0.5677805548561016,1,0.5668170667967419,1
BigCodeBench/212,AutoCoder,instruct,1,task_func,"['operator', 'numpy', 'matplotlib']",0,15,3,0,0,0,0,0,0,1,3,0,1.0,0,1.3585,0,0,0,1.1538,0.6196263513103457,1,0.5447183624876877,1,0.5276591790424251,1
BigCodeBench/214,AutoCoder,instruct,0,task_func,"['numpy', 'matplotlib', 'random', 'cv2']",0,13,2,1,1,0,0,0,0,1,4,0,1.0,0,0.8471,0,0,0,0.9286,0.5408705923836752,1,0.6068766265917295,1,0.537269062149097,1
BigCodeBench/216,AutoCoder,instruct,1,task_func,"['pandas', 'collections', 'json', 'os']",0,16,5,5,2,2,0,0,0,1,3,0,0.75,1,0.9452,0,0,0,1.0,0.5258470779772741,1,0.5064233992724126,1,0.5022270048674671,1
BigCodeBench/223,AutoCoder,instruct,1,task_func,"['pandas', 'sklearn']",0,24,7,2,3,3,0,0,0,1,2,0,1.0,0,0.9615,0,0,0,1.4118,0.4425958300388384,0,0.4557225492377018,0,0.34544094027271854,0
BigCodeBench/266,AutoCoder,instruct,0,task_func,"['csv', 'collections', 'os']",0,26,6,2,3,2,0,0,0,3,4,0,1.0,0,4.2817,0,0,0,1.3684,0.31547609730115905,0,0.3379085340764835,0,0.3314011564206995,0
